reporterId	systematicName	geneSymbol	M	A	pvalue
SCAB000131	YHR214W-A	YHR214W-A	-0.064922004	9.6328453	0.712126
SCAB000132	YAR069C	YAR069C	-0.052411637	8.8550433	0.742185
SCAB000133	YHR214C-E	YHR214C-E	0.0098630961	6.1825064	0.959068
SCAB000135	YAR073W	IMD1	0.18377233	10.191934	0.260041
SCAB000136	YAR075W	YAR075W	0.1034775	13.235326	0.406338
SCAB000137	YBL001C	ECM15	0.053278193	12.915175	0.748005
SCAB000138	YBL002W	HTB2	-0.014065369	14.362822	0.953792
SCAB000139	YBL003C	HTA2	-0.1405488	14.648522	0.26335
SCAB000140	YBL004W	UTP20	0.18620895	11.44399	0.258413
SCAB000141	YBL005W	PDR3	0.092572802	8.5357469	0.555054
SCAB000143	YGR161C-D	YGR161C-D	-0.18795201	15.239492	0.502646
SCAB000144	YBL006C	LDB7	-0.043180557	10.17896	0.74178
SCAB000145	YBL007C	SLA1	0.049059152	11.089686	0.709239
SCAB000146	YBL008W	HIR1	0.014783753	7.0532488	0.929
SCAB000147	YBL009W	ALK2	-0.057523779	10.30641	0.61817
SCAB000148	YBL010C	YBL010C	0.013097743	9.5070293	0.935381
SCAB000149	YBL011W	SCT1	-0.10727947	8.6969968	0.27675
SCAB000150	YBL012C	YBL012C	-0.031356244	6.4715431	0.824689
SCAB000151	YBL013W	FMT1	-0.026995684	6.0209818	0.920023
SCAB000152	YBL014C	RRN6	0.22718656	9.1960077	0.0351628
SCAB000153	YBL015W	ACH1	-0.14511546	8.7536108	0.142091
SCAB000154	YBL016W	FUS3	0.15603412	9.8480584	0.0832638
SCAB000155	YBL017C	PEP1	0.04298046	11.427833	0.727886
SCAB000156	YBL018C	POP8	-0.12624821	10.945877	0.29939
SCAB000157	YBL019W	APN2	-0.081890118	8.5686007	0.474251
SCAB000158	YBL020W	RFT1	0.084064265	10.025423	0.550302
SCAB000159	YBL021C	HAP3	0.21503242	9.5761474	0.0145509
SCAB000160	YBL022C	PIM1	0.060849811	11.866089	0.564528
SCAB000161	YBL023C	MCM2	-0.043251912	10.054003	0.751944
SCAB000162	YBL024W	NCL1	0.035722432	12.355514	0.955471
SCAB000163	YBL025W	RRN10	-0.061703668	9.0814022	0.64667
SCAB000164	YBL026W	LSM2	0.10452453	11.93049	0.333665
SCAB000165	YBL027W	RPL19B	0.046910083	15.12367	0.906221
SCAB000166	YBL028C	YBL028C	-0.0075157864	6.5402839	0.968493
SCAB000167	YBL029C-A	YBL029C-A	-0.032357705	9.9039762	0.818782
SCAB000168	YBL029W	YBL029W	0.19326711	9.036791	0.123876
SCAB000169	YBL030C	PET9	-0.037097148	13.586199	0.850337
SCAB000170	YBL031W	SHE1	0.028187212	7.7278739	0.873616
SCAB000171	YBL032W	HEK2	0.059022949	11.958307	0.690849
SCAB000172	YBL033C	RIB1	0.20556768	8.2707253	0.0366444
SCAB000173	YBL034C	STU1	0.050439008	9.6664401	0.7709
SCAB000174	YBL035C	POL12	0.031564583	10.041084	0.810374
SCAB000175	YBL036C	YBL036C	-0.043140421	11.928328	0.712351
SCAB000176	YBL037W	APL3	0.030547964	8.8368892	0.820884
SCAB000177	YBL038W	MRPL16	-0.020679946	10.678543	0.883621
SCAB000178	YBL039C	URA7	-0.11296455	14.54886	0.631848
SCAB000179	YBL040C	ERD2	0.024688463	11.697975	0.839265
SCAB000180	YBL041W	PRE7	-0.039773002	11.072778	0.786424
SCAB000181	YBL042C	FUI1	0.16846233	11.164111	0.280597
SCAB000182	YBL043W	ECM13	0.44592795	7.8097074	0.0129248
SCAB000183	YBL044W	YBL044W	-0.025636625	5.8995477	0.878568
SCAB000184	YBL045C	COR1	-0.072695154	11.292871	0.699584
SCAB000185	YBL046W	PSY4	-0.035596932	9.437219	0.731522
SCAB000186	YBL047C	EDE1	-0.036565828	10.000642	0.857952
SCAB000187	YBL048W	RRT1	-0.069330778	6.2534761	0.574663
SCAB000188	YBL049W	MOH1	-0.082581994	6.5717339	0.578181
SCAB000189	YBL050W	SEC17	0.1153396	9.2005835	0.306611
SCAB000190	YBL051C	PIN4	0.074039534	11.04828	0.681806
SCAB000191	YBL052C	SAS3	0.035666134	9.832942	0.821765
SCAB000192	YBL053W	YBL053W	-0.0021179875	6.5171467	0.989886
SCAB000193	YBL054W	TOD6	0.3786226	10.25592	0.0397323
SCAB000194	YBL055C	YBL055C	0.028809581	9.972183	0.873102
SCAB000195	YBL056W	PTC3	0.059036797	12.516788	0.631393
SCAB000196	YBL057C	PTH2	-0.14918298	11.255133	0.196482
SCAB000197	YBL058W	SHP1	-0.049315105	12.124085	0.712351
SCAB000198	YBL059C-A	CMC2	0.025042973	10.809843	0.890756
SCAB000199	YBL059W	YBL059W	0.044869693	6.899246	0.796427
SCAB000200	YBL060W	YEL1	0.036749476	7.8025936	0.858702
SCAB000201	YBL061C	SKT5	0.046127809	8.6909658	0.739651
SCAB000202	YBL062W	YBL062W	0.0048680868	5.9740047	0.979308
SCAB000203	YBL063W	KIP1	-0.0057707647	6.6891068	0.974692
SCAB000204	YBL064C	PRX1	-0.047825996	6.7861369	0.727441
SCAB000205	YBL065W	YBL065W	-0.032521486	5.9693561	0.810715
SCAB000206	YBL066C	SEF1	-0.04620137	6.0565536	0.846295
SCAB000207	YBL067C	UBP13	-0.038753044	10.161602	0.810374
SCAB000208	YBL068W	PRS4	0.059230663	11.230851	0.689608
SCAB000209	YBL069W	AST1	0.17528826	10.280968	0.0958988
SCAB000210	YBL070C	YBL070C	0.022403325	6.4001931	0.91304
SCAB000211	YBL071C	YBL071C	0.018762345	6.3510149	0.92443
SCAB000212	YBL071W-A	KTI11	0.093113913	10.928446	0.520606
SCAB000213	YBL072C	RPS8A	0.12350729	15.126134	0.789444
SCAB000214	YBL073W	YBL073W	-0.040250614	6.1902481	0.749523
SCAB000215	YBL074C	AAR2	-0.083313941	6.5098596	0.449135
SCAB000216	YBL075C	SSA3	-0.019824038	6.8700537	0.901254
SCAB000217	YBL076C	ILS1	0.041060706	7.6681923	0.761638
SCAB000218	YBL077W	YBL077W	-0.031335603	6.1430695	0.84321
SCAB000219	YBL078C	ATG8	-0.024707326	6.6433453	0.888029
SCAB000220	YBL079W	NUP170	0.19295162	11.712813	0.125043
SCAB000221	YBL080C	PET112	-0.0087185286	9.4033252	0.970971
SCAB000222	YBL081W	YBL081W	0.14977963	10.353701	0.163687
SCAB000223	YBL082C	ALG3	-0.13141279	9.9488105	0.232509
SCAB000224	YBL083C	YBL083C	-0.03770715	11.159619	0.839292
SCAB000225	YBL084C	CDC27	-0.1275983	9.2488265	0.321624
SCAB000226	YBL085W	BOI1	0.17475155	7.6820536	0.0997033
SCAB000227	YBL086C	YBL086C	-0.19089841	7.7569779	0.0340395
SCAB000228	YBL087C	RPL23A	0.072983845	14.819528	0.808794
SCAB000229	YBL088C	TEL1	-0.041969545	6.5596967	0.737468
SCAB000230	YBL089W	AVT5	0.10748702	7.8117964	0.250817
SCAB000231	YBL090W	MRP21	-0.021871746	6.7244453	0.897758
SCAB000232	YBL091C	MAP2	0.01738035	12.075388	0.913976
SCAB000233	YBL091C-A	SCS22	0.055181769	9.1720894	0.712075
SCAB000234	YBL092W	RPL32	0.15388314	15.292816	0.617471
SCAB000235	YBL093C	ROX3	0.020626651	11.029347	0.91304
SCAB000236	YBL094C	YBL094C	0.11356716	7.2536898	0.403636
SCAB000237	YBL095W	YBL095W	-0.19670352	9.7866276	0.0635055
SCAB000238	YBL096C	YBL096C	-0.096886125	9.5139071	0.501675
SCAB000239	YBL097W	BRN1	-0.051756507	6.1968762	0.686498
SCAB000240	YBL098W	BNA4	-0.025000879	9.6986932	0.864712
SCAB000241	YBL099W	ATP1	-0.0077231843	8.8654075	0.976391
SCAB000242	YBL100C	YBL100C	0.0032136281	5.9080158	0.986705
SCAB000243	YBL101C	ECM21	-0.069094657	6.3134044	0.761638
SCAB000245	YDR261W-B	YDR261W-B	-0.038099642	14.954668	0.904179
SCAB000246	YBL102W	SFT2	-0.12899699	10.364934	0.129664
SCAB000247	YBL103C	RTG3	-0.003212127	10.120466	0.982759
SCAB000248	YBL104C	YBL104C	0.07982523	8.8404338	0.534015
SCAB000249	YBL105C	PKC1	-0.017694521	10.405743	0.929426
SCAB000250	YBL106C	SRO77	0.11410045	9.2265549	0.321542
SCAB000251	YBL107C	YBL107C	0.14799694	8.9702801	0.141365
SCAB000252	YBL107W-A	YBL107W-A	-0.058994381	14.347283	0.828449
SCAB000253	YBL108W	YBL108W	-0.045086058	6.0013776	0.72906
SCAB000254	YBL109W	YBL109W	-0.096355462	6.2730674	0.438071
SCAB000255	YLL067C	YLL067C	-0.03636164	7.0948505	0.867141
SCAB000256	YBL112C	YBL112C	0.15271561	12.437513	0.483565
SCAB000257	YLR467W	YRF1-5	-0.069055308	13.771031	0.650206
SCAB000258	YBR001C	NTH2	-0.079310347	9.7438248	0.625586
SCAB000259	YBR002C	RER2	0.18182769	11.123082	0.0523906
SCAB000260	YBR003W	COQ1	0.0084008324	10.035879	0.958255
SCAB000261	YBR004C	GPI18	0.10404138	10.086601	0.41861
SCAB000262	YBR005W	RCR1	-0.023281509	9.1978717	0.85794
SCAB000263	YBR006W	UGA2	-0.29521655	7.8715323	0.000223688
SCAB000264	YBR007C	DSF2	0.01678155	7.3212543	0.91304
SCAB000265	YBR008C	FLR1	-0.023472123	6.3257703	0.878568
SCAB000266	YBR009C	HHF1	-0.12842126	11.890679	0.384354
SCAB000267	YBR010W	HHT1	-0.040287702	10.097133	0.818595
SCAB000268	YBR011C	IPP1	-0.077902649	14.337491	0.564058
SCAB000269	YBR012C	YBR012C	-0.13218891	8.359039	0.247527
SCAB000272	YBR013C	YBR013C	0.071707761	9.7986935	0.5333
SCAB000273	YBR014C	GRX7	-0.091350005	11.020374	0.539832
SCAB000274	YBR015C	MNN2	0.079879831	12.386404	0.345264
SCAB000275	YBR016W	YBR016W	0.0087450278	8.4680717	0.958087
SCAB000276	YBR017C	KAP104	0.042013896	11.103034	0.754191
SCAB000277	YBR018C	GAL7	-0.026293221	5.9847202	0.920183
SCAB000278	YBR019C	GAL10	-0.041126152	6.0502277	0.758764
SCAB000279	YBR020W	GAL1	-0.029568911	6.1023712	0.858702
SCAB000280	YBR021W	FUR4	0.092085629	10.162267	0.41437
SCAB000281	YBR022W	POA1	-0.05613567	9.6331577	0.685412
SCAB000282	YBR023C	CHS3	0.080616735	11.239243	0.468093
SCAB000283	YBR024W	SCO2	-0.081392417	9.9102297	0.312801
SCAB000284	YBR025C	OLA1	-0.15857911	12.850189	0.23777
SCAB000285	YBR026C	ETR1	-0.023891562	11.301363	0.909142
SCAB000286	YBR027C	YBR027C	-0.11143013	11.271408	0.255008
SCAB000287	YBR028C	YBR028C	-0.18189552	10.122639	0.0253824
SCAB000288	YBR029C	CDS1	0.15546429	8.8311151	0.147813
SCAB000289	YBR030W	RKM3	-0.011175004	8.0146619	0.944509
SCAB000290	YBR031W	RPL4A	0.0012113551	11.125149	0.993492
SCAB000291	YBR032W	YBR032W	0.030858674	5.9522684	0.890451
SCAB000292	YBR033W	EDS1	0.004321606	7.0983356	0.98405
SCAB000293	YBR034C	HMT1	0.099887648	11.342484	0.606213
SCAB000294	YBR035C	PDX3	0.12137354	11.8701	0.16162
SCAB000295	YBR036C	CSG2	-0.14821539	11.219971	0.0997033
SCAB000296	YBR037C	SCO1	-0.18674623	9.0070702	0.119131
SCAB000297	YBR038W	CHS2	-0.098697093	11.416056	0.478037
SCAB000298	YBR039W	ATP3	0.11187264	11.681134	0.536079
SCAB000299	YBR040W	FIG1	0.055153997	6.9566504	0.656648
SCAB000300	YBR041W	FAT1	-0.2085243	11.225598	0.0362824
SCAB000301	YBR042C	CST26	-0.11353726	10.914455	0.274438
SCAB000302	YBR043C	QDR3	0.091097246	9.5771532	0.336761
SCAB000303	YBR044C	TCM62	0.13724119	9.0457384	0.14102
SCAB000304	YBR045C	GIP1	0.046924048	5.8374911	0.772041
SCAB000305	YBR046C	ZTA1	0.092193904	9.5396864	0.502119
SCAB000306	YBR047W	FMP23	0.01422673	8.2391083	0.956538
SCAB000307	YBR048W	RPS11B	0.17043787	14.694097	0.313257
SCAB000308	YBR049C	REB1	-0.04148097	11.114088	0.812349
SCAB000309	YBR050C	REG2	0.19274967	7.1086987	0.100747
SCAB000310	YBR051W	YBR051W	0.10030491	6.2747407	0.44423
SCAB000311	YBR052C	RFS1	0.001470799	11.950668	0.993933
SCAB000312	YBR053C	YBR053C	-0.16522569	10.703934	0.126419
SCAB000314	YBR055C	PRP6	0.068244301	10.215645	0.505136
SCAB000315	YBR056W	YBR056W	-0.26807822	11.056673	0.0161104
SCAB000316	YBR057C	MUM2	-0.031732264	10.600097	0.820884
SCAB000317	YBR058C	UBP14	-0.11907786	9.8855384	0.262781
SCAB000318	YBR058C-A	TSC3	-0.034117477	11.707595	0.895154
SCAB000319	YBR059C	AKL1	-0.15452681	10.363929	0.156177
SCAB000320	YBR060C	ORC2	0.18655127	10.278784	0.0161104
SCAB000321	YBR061C	TRM7	0.1281218	10.401497	0.225578
SCAB000322	YBR062C	YBR062C	0.16860353	9.8991948	0.128293
SCAB000323	YBR063C	YBR063C	0.0075399845	9.3204896	0.957921
SCAB000324	YBR064W	YBR064W	0.0038756393	6.0276666	0.986144
SCAB000325	YBR065C	ECM2	0.011667378	8.7439553	0.976227
SCAB000326	YBR066C	NRG2	-0.00023662139	9.5544511	0.999208
SCAB000327	YBR067C	TIP1	-0.11349511	12.73917	0.430534
SCAB000328	YBR068C	BAP2	-0.031642305	11.789931	0.867678
SCAB000329	YBR069C	TAT1	0.064372439	5.9179837	0.743365
SCAB000330	YBR070C	ALG14	0.044058326	10.211008	0.780213
SCAB000331	YBR071W	YBR071W	-0.11992577	9.723264	0.371368
SCAB000332	YBR072W	HSP26	-0.21229674	9.8618713	0.500566
SCAB000333	YBR073W	RDH54	-0.11493643	11.284039	0.264761
SCAB000335	YBR074W	YBR074W	-0.029648432	10.83732	0.812349
SCAB000336	YBR076W	ECM8	0.025454096	6.2994299	0.878218
SCAB000337	YBR077C	SLM4	-0.16979012	10.159002	0.0814514
SCAB000338	YBR078W	ECM33	-0.00068399957	14.179349	0.996903
SCAB000339	YBR079C	RPG1	-0.092555516	13.197927	0.482642
SCAB000340	YBR080C	SEC18	0.080930488	11.217288	0.564058
SCAB000341	YBR081C	SPT7	0.052151538	10.431391	0.685412
SCAB000342	YBR082C	UBC4	0.15340327	13.371263	0.251041
SCAB000343	YBR083W	TEC1	0.15240411	10.539587	0.143482
SCAB000345	YBR084W	MIS1	0.22499105	12.813732	0.0295028
SCAB000346	YBR085C-A	YBR085C-A	-0.047037302	11.64356	0.877629
SCAB000347	YBR085W	AAC3	0.070732786	9.1916264	0.72901
SCAB000348	YBR086C	IST2	0.027663648	11.913048	0.87828
SCAB000349	YBR087W	RFC5	0.093357346	9.7288327	0.45006
SCAB000350	YBR088C	POL30	-0.041647275	12.55726	0.757082
SCAB000351	YBR089C-A	NHP6B	0.025057152	12.471172	0.869177
SCAB000352	YBR089W	YBR089W	-0.048248102	6.2966209	0.803776
SCAB000353	YBR090C	YBR090C	-0.13595216	11.471204	0.306012
SCAB000354	YBR091C	TIM12	0.19695949	9.9093527	0.0531924
SCAB000355	YBR092C	PHO3	0.00076442582	11.334936	0.996596
SCAB000356	YBR092C	PHO3	0.11314038	12.778818	0.35032
SCAB000357	YBR094W	PBY1	0.022119204	10.574812	0.893215
SCAB000358	YBR095C	RXT2	0.046938013	10.135039	0.67434
SCAB000359	YBR096W	YBR096W	-0.027819088	11.99457	0.8531
SCAB000360	YBR097W	VPS15	0.11410045	9.501163	0.264662
SCAB000361	YBR098W	MMS4	-0.035555528	9.1904715	0.774444
SCAB000362	YBR099C	YBR099C	-0.042623217	8.2636614	0.773828
SCAB000364	YBR101C	FES1	-0.16609954	10.780642	0.0995111
SCAB000365	YBR102C	EXO84	0.056084047	9.9616587	0.700928
SCAB000366	YBR103C-A	YBR103C-A	-0.0073301688	6.1752638	0.962333
SCAB000367	YBR103W	SIF2	-0.038152969	8.9588026	0.75279
SCAB000368	YBR104W	YMC2	0.11595212	11.004688	0.378153
SCAB000369	YBR105C	VID24	0.43760062	9.9178864	0.0222179
SCAB000370	YBR106W	PHO88	-0.083928514	14.201099	0.539883
SCAB000371	YBR107C	IML3	0.043694461	8.666665	0.724952
SCAB000372	YBR108W	AIM3	-0.25672116	9.3156063	0.0120731
SCAB000373	YBR109C	CMD1	0.058898306	13.480621	0.643971
SCAB000374	YBR110W	ALG1	-0.22080753	10.500133	0.0064135
SCAB000375	YBR111C	YSA1	0.040275253	12.037044	0.79026
SCAB000376	YBR112C	CYC8	-0.018496558	10.267735	0.904786
SCAB000377	YBR113W	YBR113W	-0.012428822	6.2113491	0.939927
SCAB000378	YBR114W	RAD16	0.051497397	8.870638	0.722739
SCAB000379	YBR115C	LYS2	-0.050728044	7.8405368	0.697457
SCAB000380	YBR116C	YBR116C	-0.22915235	7.4415006	0.0237617
SCAB000381	YBR117C	TKL2	-0.34276428	7.545697	7.27418e-05
SCAB000382	YBR118W	TEF2	0.3078365	15.398763	0.42537
SCAB000383	YBR119W	MUD1	-0.060522148	9.4940067	0.635267
SCAB000384	YBR120C	CBP6	-0.041494333	9.8823621	0.821566
SCAB000385	YBR121C	GRS1	0.048752338	13.759215	0.712126
SCAB000386	YBR122C	MRPL36	-0.028000006	11.050695	0.826459
SCAB000387	YBR123C	TFC1	-0.032207221	10.160584	0.764867
SCAB000388	YBR124W	YBR124W	0.0085442571	6.3348168	0.976916
SCAB000389	YBR125C	PTC4	0.05165052	10.301254	0.628019
SCAB000390	YBR126C	TPS1	-0.33551898	11.839806	0.0377242
SCAB000391	YBR127C	VMA2	-0.093275612	5.9388721	0.370159
SCAB000392	YBR128C	ATG14	-0.092287879	6.3991701	0.33779
SCAB000393	YBR129C	OPY1	-0.13449921	9.1721219	0.141367
SCAB000394	YBR130C	SHE3	0.071282149	10.463794	0.41215
SCAB000395	YBR131W	CCZ1	0.1334057	9.2014269	0.0478249
SCAB000396	YBR132C	AGP2	-0.4126907	9.1875643	0.00085405
SCAB000397	YBR133C	HSL7	0.12208956	9.762378	0.371368
SCAB000398	YBR134W	YBR134W	0.01834931	6.0890289	0.919092
SCAB000399	YBR135W	CKS1	0.023496669	9.0895852	0.876386
SCAB000400	YBR136W	MEC1	0.0056011964	9.1944438	0.978641
SCAB000401	YBR137W	YBR137W	0.21580283	10.494478	0.0559081
SCAB000402	YBR138C	YBR138C	0.027989129	8.3155743	0.869267
SCAB000403	YBR139W	YBR139W	-0.12920052	10.466296	0.410302
SCAB000404	YBR140C	IRA1	0.0031272564	10.562446	0.987166
SCAB000405	YBR141C	YBR141C	0.24468008	9.6528939	0.0606085
SCAB000406	YBR142W	MAK5	0.18016059	9.6477163	0.217432
SCAB000407	YBR143C	SUP45	-0.080691957	13.242895	0.535523
SCAB000408	YBR144C	YBR144C	-0.03784488	5.9841912	0.755855
SCAB000409	YBR145W	ADH5	0.01678155	8.5106527	0.949453
SCAB000410	YBR146W	MRPS9	0.033652052	10.602074	0.820884
SCAB000411	YBR147W	RTC2	-0.096895383	6.7098024	0.547171
SCAB000412	YBR148W	YSW1	0.1948057	8.0204413	0.0706507
SCAB000413	YBR149W	ARA1	-0.0027220465	11.541841	0.988946
SCAB000414	YBR150C	TBS1	-0.08247506	9.6336917	0.519534
SCAB000415	YBR151W	APD1	0.022843602	10.722833	0.88902
SCAB000416	YBR152W	SPP381	0.11879825	7.7492283	0.297363
SCAB000417	YBR153W	RIB7	-0.011714507	9.7771764	0.935049
SCAB000418	YBR154C	RPB5	0.1225137	12.199	0.175562
SCAB000419	YBR155W	CNS1	0.099685706	11.14048	0.470815
SCAB000420	YBR156C	SLI15	0.077242999	8.5676843	0.602468
SCAB000421	YBR157C	ICS2	-0.1712417	8.2994188	0.232655
SCAB000422	YBR158W	AMN1	0.26149471	12.615559	0.00427381
SCAB000423	YBR159W	IFA38	-0.086608478	11.259929	0.388947
SCAB000424	YBR160W	CDC28	-0.054134642	8.9964553	0.712351
SCAB000425	YBR161W	CSH1	-0.2260408	8.877822	0.0296563
SCAB000426	YBR162C	TOS1	-0.12921156	12.648764	0.25126
SCAB000427	YBR162W-A	YSY6	0.13065416	9.3272673	0.347525
SCAB000428	YBR163W	DEM1	0.15297514	8.8327304	0.0771473
SCAB000429	YBR164C	ARL1	-0.11792358	11.734693	0.238681
SCAB000430	YBR165W	UBS1	-0.075495684	8.4565031	0.510485
SCAB000431	YBR166C	TYR1	-0.084058494	9.8665995	0.33003
SCAB000432	YBR167C	POP7	0.079019633	9.6614372	0.520606
SCAB000433	YBR168W	PEX32	-0.068297279	10.046238	0.566549
SCAB000434	YBR169C	SSE2	-0.13777001	9.6814364	0.429995
SCAB000435	YBR170C	NPL4	-0.11796272	9.388133	0.209546
SCAB000436	YBR171W	SEC66	-0.0081641851	11.469976	0.967905
SCAB000437	YBR172C	SMY2	0.14751511	10.340384	0.36899
SCAB000438	YBR173C	UMP1	0.10949429	9.708848	0.375365
SCAB000439	YBR174C	YBR174C	-0.019195233	5.8303055	0.886385
SCAB000440	YBR175W	SWD3	-0.083129009	8.603531	0.50348
SCAB000441	YBR176W	ECM31	0.03092928	8.8091103	0.785362
SCAB000442	YBR177C	EHT1	-0.083352153	10.128627	0.43113
SCAB000443	YBR178W	YBR178W	0.048961537	6.4781645	0.722303
SCAB000444	YBR179C	FZO1	-0.014658421	9.5849931	0.916713
SCAB000445	YBR180W	DTR1	-0.029767722	7.633203	0.824063
SCAB000446	YPL090C	RPS6A	-0.047338416	13.289657	0.713591
SCAB000447	YBR182C	SMP1	0.00073558691	6.9081318	0.996357
SCAB000448	YBR183W	YPC1	-0.083731271	7.4271298	0.697457
SCAB000449	YBR184W	YBR184W	-0.19224612	7.8121621	0.0775943
SCAB000450	YBR185C	MBA1	-0.023335758	10.099097	0.879459
SCAB000451	YBR186W	PCH2	0.00085093907	5.9035869	0.996348
SCAB000452	YBR187W	GDT1	-0.13562722	12.054133	0.140636
SCAB000453	YBR188C	NTC20	0.17194976	9.8213758	0.0958988
SCAB000454	YBR189W	RPS9B	0.039657811	14.931665	0.905288
SCAB000455	YBR190W	YBR190W	-0.037542779	7.0456392	0.877629
SCAB000456	YBR191W	RPL21A	0.030816308	14.700579	0.912304
SCAB000457	YBR192W	RIM2	-0.028846061	9.8708183	0.863581
SCAB000458	YBR193C	MED8	-0.018343128	9.0628505	0.895788
SCAB000459	YBR194W	AIM4	0.060296461	8.8742701	0.648274
SCAB000460	YBR195C	MSI1	0.12410311	9.232227	0.133673
SCAB000461	YBR196C	PGI1	0.021920286	14.402308	0.91304
SCAB000462	YBR197C	YBR197C	-0.041002951	7.5418726	0.749523
SCAB000463	YBR198C	TAF5	0.02549662	8.062737	0.88122
SCAB000464	YBR199W	KTR4	-0.12598685	10.223903	0.209123
SCAB000465	YBR200W	BEM1	0.14645972	9.3570439	0.174773
SCAB000466	YBR201W	DER1	-0.043241506	9.2822999	0.72807
SCAB000467	YBR202W	MCM7	0.028753013	10.244256	0.890451
SCAB000468	YBR203W	COS111	-0.032934709	7.9286528	0.857952
SCAB000469	YBR204C	YBR204C	-0.17887106	10.333151	0.0480003
SCAB000470	YBR205W	KTR3	-0.010061736	12.009066	0.94469
SCAB000471	YBR206W	YBR206W	-0.042960568	11.360003	0.703808
SCAB000472	YBR207W	FTH1	-0.0024228756	10.18763	0.988946
SCAB000473	YBR208C	DUR1,2	-0.10363669	8.8324424	0.41258
SCAB000474	YBR209W	YBR209W	0.032072624	6.0893246	0.789787
SCAB000475	YBR210W	ERV15	0.074108058	7.8442795	0.531816
SCAB000476	YBR211C	AME1	0.077201974	9.0291492	0.463653
SCAB000477	YBR212W	NGR1	-0.019480355	9.3574967	0.911448
SCAB000478	YBR213W	MET8	0.0088884183	7.5359365	0.96932
SCAB000479	YBR214W	SDS24	-0.41375119	10.00781	2.24826e-05
SCAB000480	YBR215W	HPC2	-0.13537207	9.8468941	0.242451
SCAB000481	YBR216C	YBP1	-0.19740475	9.1184486	0.0237617
SCAB000482	YBR217W	ATG12	-0.020074174	8.1743494	0.872297
SCAB000483	YBR218C	PYC2	0.032594591	12.467423	0.819158
SCAB000484	YBR219C	YBR219C	-0.05048449	6.4283859	0.742728
SCAB000485	YBR220C	YBR220C	-0.0075447913	9.0549332	0.960857
SCAB000486	YBR221C	PDB1	-0.035227295	13.081488	0.785165
SCAB000487	YBR222C	PCS60	0.021095905	9.9470884	0.884133
SCAB000488	YBR223C	TDP1	-0.056846815	7.7701473	0.586074
SCAB000489	YBR224W	YBR224W	-0.089491434	6.4901689	0.306012
SCAB000490	YBR225W	YBR225W	0.036327492	8.1027057	0.791967
SCAB000491	YBR226C	YBR226C	-0.0035172464	6.2670967	0.988386
SCAB000492	YBR227C	MCX1	0.047887329	10.384667	0.680692
SCAB000493	YBR228W	SLX1	-0.033807294	8.5087685	0.810374
SCAB000494	YBR229C	ROT2	-0.046472511	11.00236	0.704141
SCAB000495	YBR230C	OM14	-0.17960125	9.8688737	0.271627
SCAB000496	YBR231C	SWC5	-0.12640568	8.8084754	0.260041
SCAB000497	YBR232C	YBR232C	-0.093095555	6.0856291	0.427151
SCAB000498	YBR233W	PBP2	0.023198566	9.193026	0.8797
SCAB000499	YBR233W-A	DAD3	-0.069200604	6.1695144	0.585594
SCAB000500	YBR234C	ARC40	-0.052547786	9.1287538	0.683872
SCAB000501	YBR235W	YBR235W	-0.045380809	9.4826512	0.647754
SCAB000502	YBR236C	ABD1	0.06422066	10.085844	0.45627
SCAB000503	YBR237W	PRP5	-0.0060445529	9.2273223	0.97277
SCAB000504	YBR238C	YBR238C	0.23773502	8.6123589	0.143699
SCAB000505	YBR239C	ERT1	0.074957492	8.2604398	0.505136
SCAB000506	YBR240C	THI2	-0.039288135	7.0412284	0.755855
SCAB000507	YBR241C	YBR241C	-0.075875785	7.6936788	0.437362
SCAB000508	YBR242W	YBR242W	0.061472077	10.512946	0.601692
SCAB000509	YBR243C	ALG7	0.049449548	10.719238	0.692585
SCAB000510	YBR244W	GPX2	-0.19005714	11.669556	0.105428
SCAB000511	YBR245C	ISW1	0.026573459	10.709777	0.878568
SCAB000512	YBR246W	RRT2	0.10350435	9.9756352	0.284378
SCAB000513	YBR247C	ENP1	0.15947419	9.8089247	0.216113
SCAB000514	YBR248C	HIS7	-0.006195231	11.812316	0.971192
SCAB000515	YBR249C	ARO4	-0.042699002	11.784213	0.744976
SCAB000516	YBR250W	SPO23	0.078978658	6.8766815	0.451813
SCAB000517	YBR251W	MRPS5	0.070732786	10.397575	0.585147
SCAB000518	YBR252W	DUT1	-0.05360899	10.920974	0.693143
SCAB000519	YBR253W	SRB6	0.054834588	10.352411	0.685361
SCAB000520	YBR254C	TRS20	0.11871853	8.9448352	0.222123
SCAB000521	YBR255C-A	YBR255C-A	0.12090927	9.2220585	0.464096
SCAB000522	YBR255W	MTC4	-0.090171608	9.9326537	0.413469
SCAB000523	YBR256C	RIB5	0.05429282	10.394201	0.705089
SCAB000524	YBR257W	POP4	0.085655795	9.3439304	0.501675
SCAB000525	YBR258C	SHG1	0.01344082	8.575979	0.944495
SCAB000526	YBR259W	YBR259W	-0.032177716	9.1930702	0.808699
SCAB000527	YBR260C	RGD1	-0.02364223	10.350708	0.854453
SCAB000528	YBR261C	TAE1	0.033398332	11.208518	0.767178
SCAB000529	YBR262C	AIM5	0.25686574	10.067855	0.118155
SCAB000530	YBR263W	SHM1	0.0077552446	11.516705	0.978961
SCAB000531	YBR264C	YPT10	0.014826592	9.7574841	0.935381
SCAB000532	YBR265W	TSC10	-0.1512611	10.16702	0.0961016
